date,close,weighted_signal,signal,action,opinion,position
2023-08-02,128.2100067138672,0.0,0,HOLD,관망,0
2023-08-03,128.91000366210938,0.0,0,HOLD,관망,0
2023-08-04,139.57000732421875,-0.29036184409359966,-1,HOLD,관망,0
2023-08-07,142.22000122070312,-0.29036184409359966,-1,HOLD,관망,0
2023-08-08,139.94000244140625,0.0,0,HOLD,관망,0
2023-08-09,137.85000610351562,0.0,0,HOLD,관망,0
2023-08-10,138.55999755859375,0.0,0,HOLD,관망,0
2023-08-11,138.41000366210938,0.0,0,HOLD,관망,0
2023-08-14,140.57000732421875,0.0,0,HOLD,관망,0
2023-08-15,137.6699981689453,0.0,0,HOLD,관망,0
2023-08-16,135.07000732421875,0.0,0,HOLD,관망,0
2023-08-17,133.97999572753906,0.0,0,HOLD,관망,0
2023-08-18,133.22000122070312,0.0,0,HOLD,관망,0
2023-08-21,134.67999267578125,0.0,0,HOLD,관망,0
2023-08-22,134.25,0.0,0,HOLD,관망,0
2023-08-23,135.52000427246094,0.0,0,HOLD,관망,0
2023-08-24,131.83999633789062,0.0,0,HOLD,관망,0
2023-08-25,133.25999450683594,0.0,0,HOLD,관망,0
2023-08-28,133.13999938964844,0.0,0,HOLD,관망,0
2023-08-29,134.91000366210938,0.0,0,HOLD,관망,0
2023-08-30,135.07000732421875,0.0,0,HOLD,관망,0
2023-08-31,138.00999450683594,0.0,0,HOLD,관망,0
2023-09-01,138.1199951171875,0.0,0,HOLD,관망,0
2023-09-05,137.27000427246094,0.0,0,HOLD,관망,0
2023-09-06,135.36000061035156,0.0,0,HOLD,관망,0
2023-09-07,137.85000610351562,0.0,0,HOLD,관망,0
2023-09-08,138.22999572753906,0.0,0,HOLD,관망,0
2023-09-11,143.10000610351562,-0.29036184409359966,-1,HOLD,관망,0
2023-09-12,141.22999572753906,0.0,0,HOLD,관망,0
2023-09-13,144.85000610351562,-0.29036184409359966,-1,HOLD,관망,0
2023-09-14,144.72000122070312,-1.0,-1,HOLD,관망,0
2023-09-15,140.38999938964844,0.0,0,HOLD,관망,0
2023-09-18,139.97999572753906,0.0,0,HOLD,관망,0
