date,close,weighted_signal,signal,action,opinion,position
2023-07-13,277.8999938964844,0.0,0,HOLD,관망,0
2023-07-14,281.3800048828125,0.0,0,HOLD,관망,0
2023-07-17,290.3800048828125,-0.11206920458628056,-1,HOLD,관망,0
2023-07-18,293.3399963378906,-0.11206920458628056,-1,HOLD,관망,0
2023-07-19,291.260009765625,-0.11206920458628056,-1,HOLD,관망,0
2023-07-20,262.8999938964844,0.0,0,HOLD,관망,0
2023-07-21,260.0199890136719,0.0,0,HOLD,관망,0
2023-07-24,269.05999755859375,0.0,0,HOLD,관망,0
2023-07-25,265.2799987792969,0.0,0,HOLD,관망,0
2023-07-26,264.3500061035156,0.0,0,HOLD,관망,0
2023-07-27,255.7100067138672,0.0,0,HOLD,관망,0
2023-07-28,266.44000244140625,0.0,0,HOLD,관망,0
2023-07-31,267.42999267578125,0.0,0,HOLD,관망,0
2023-08-01,261.07000732421875,0.0,0,HOLD,관망,0
2023-08-02,254.11000061035156,0.0,0,HOLD,관망,0
2023-08-03,259.32000732421875,0.0,0,HOLD,관망,0
2023-08-04,253.86000061035156,0.0,0,HOLD,관망,0
2023-08-07,251.4499969482422,0.0,0,HOLD,관망,0
2023-08-08,249.6999969482422,0.0,0,HOLD,관망,0
2023-08-09,242.19000244140625,0.0,0,HOLD,관망,0
2023-08-10,245.33999633789062,0.0,0,HOLD,관망,0
2023-08-11,242.64999389648438,0.0,0,HOLD,관망,0
2023-08-14,239.75999450683594,0.0,0,HOLD,관망,0
2023-08-15,232.9600067138672,0.14025953613952338,1,BUY,매수,1
2023-08-16,225.60000610351562,0.14025953613952338,1,HOLD,관망,1
2023-08-17,219.22000122070312,0.2523287407258039,1,HOLD,관망,1
2023-08-18,215.49000549316406,0.2523287407258039,1,HOLD,관망,1
2023-08-21,231.27999877929688,0.0,0,HOLD,관망,1
2023-08-22,233.19000244140625,0.0,0,HOLD,관망,1
2023-08-23,236.86000061035156,0.0,0,HOLD,관망,1
2023-08-24,230.0399932861328,0.0,0,HOLD,관망,1
2023-08-25,238.58999633789062,0.0,0,HOLD,관망,1
2023-08-28,238.82000732421875,0.0,0,HOLD,관망,1
2023-08-29,257.17999267578125,0.0,0,HOLD,관망,1
2023-08-30,256.8999938964844,0.0,0,HOLD,관망,1
2023-08-31,258.0799865722656,0.0,0,HOLD,관망,1
