date,close,weighted_signal,signal,action,opinion,position
2023-06-12,39.481998443603516,-0.1375068793414897,-1,HOLD,관망,0
2023-06-13,41.02199935913086,-0.1375068793414897,-1,HOLD,관망,0
2023-06-14,42.99700164794922,-0.1375068793414897,-1,HOLD,관망,0
2023-06-15,42.65299987792969,0.0,0,HOLD,관망,0
2023-06-16,42.69200134277344,0.0,0,HOLD,관망,0
2023-06-20,43.80799865722656,0.0,0,HOLD,관망,0
2023-06-21,43.04499816894531,-0.1375068793414897,-1,HOLD,관망,0
2023-06-22,43.025001525878906,0.0,0,HOLD,관망,0
2023-06-23,42.20899963378906,0.0,0,HOLD,관망,0
2023-06-26,40.63199996948242,0.0,0,HOLD,관망,0
2023-06-27,41.875999450683594,0.0,0,HOLD,관망,0
2023-06-28,41.117000579833984,0.0,0,HOLD,관망,0
2023-06-29,40.821998596191406,0.0,0,HOLD,관망,0
2023-06-30,42.301998138427734,0.0,0,HOLD,관망,0
2023-07-03,42.41299819946289,0.0,0,HOLD,관망,0
2023-07-05,42.31700134277344,0.0,0,HOLD,관망,0
2023-07-06,42.10300064086914,0.0,0,HOLD,관망,0
2023-07-07,42.50299835205078,0.0,0,HOLD,관망,0
2023-07-10,42.18000030517578,0.0,0,HOLD,관망,0
2023-07-11,42.404998779296875,0.0,0,HOLD,관망,0
2023-07-12,43.902000427246094,0.0,0,HOLD,관망,0
2023-07-13,45.97700119018555,-0.23671194582923596,-1,HOLD,관망,0
2023-07-14,45.46900177001953,0.0,0,HOLD,관망,0
2023-07-17,46.46099853515625,-0.3742188251707257,-1,HOLD,관망,0
2023-07-18,47.49399948120117,-0.3742188251707257,-1,HOLD,관망,0
2023-07-19,47.07699966430664,-0.1375068793414897,-1,HOLD,관망,0
2023-07-20,45.52000045776367,-0.1375068793414897,-1,HOLD,관망,0
2023-07-21,44.308998107910156,0.0,0,HOLD,관망,0
2023-07-24,44.61199951171875,0.0,0,HOLD,관망,0
2023-07-25,45.67900085449219,0.0,0,HOLD,관망,0
2023-07-26,45.45199966430664,0.0,0,HOLD,관망,0
2023-07-27,45.900001525878906,0.0,0,HOLD,관망,0
2023-07-28,46.75,0.0,0,HOLD,관망,0
2023-07-31,46.729000091552734,0.0,0,HOLD,관망,0
2023-08-01,46.50699996948242,0.0,0,HOLD,관망,0
2023-08-02,44.26900100708008,0.0,0,HOLD,관망,0
2023-08-03,44.51499938964844,0.0,0,HOLD,관망,0
2023-08-04,44.68000030517578,0.0,0,HOLD,관망,0
2023-08-07,45.41699981689453,0.0,0,HOLD,관망,0
2023-08-08,44.66400146484375,0.0,0,HOLD,관망,0
2023-08-09,42.55400085449219,0.0,0,HOLD,관망,0
2023-08-10,42.38800048828125,0.0,0,HOLD,관망,0
2023-08-11,40.85499954223633,0.0,0,HOLD,관망,0
2023-08-14,43.75299835205078,0.0,0,HOLD,관망,0
2023-08-15,43.939998626708984,0.0,0,HOLD,관망,0
2023-08-16,43.486000061035156,0.0,0,HOLD,관망,0
2023-08-17,43.34400177001953,0.0,0,HOLD,관망,0
2023-08-18,43.29899978637695,0.0,0,HOLD,관망,0
2023-08-21,46.96699905395508,0.0,0,HOLD,관망,0
2023-08-22,45.667999267578125,0.0,0,HOLD,관망,0
2023-08-23,47.11600112915039,0.0,0,HOLD,관망,0
2023-08-24,47.16299819946289,0.0,0,HOLD,관망,0
2023-08-25,46.018001556396484,0.0,0,HOLD,관망,0
2023-08-28,46.834999084472656,0.0,0,HOLD,관망,0
2023-08-29,48.784000396728516,-0.23671194582923596,-1,HOLD,관망,0
2023-08-30,49.263999938964844,-0.3742188251707257,-1,HOLD,관망,0
2023-08-31,49.35499954223633,-0.3742188251707257,-1,HOLD,관망,0
2023-09-01,48.50899887084961,0.0,0,HOLD,관망,0
2023-09-05,48.54800033569336,0.0,0,HOLD,관망,0
2023-09-06,47.06100082397461,0.0,0,HOLD,관망,0
2023-09-07,46.24100112915039,0.0,0,HOLD,관망,0
